id (DMA),year,month,week,after,close, sales 
111,2011,7,31,0,1,3472.00
111,2011,8,32,0,1,4855.00
111,2011,8,33,0,1,3380.00
111,2011,8,34,0,1,3412.00
111,2011,8,35,0,1,1607.00
111,2011,8,36,0,1,4843.00
111,2011,9,37,0,1,2815.00
111,2011,9,38,0,1,2562.00
111,2011,9,39,0,1,2656.00
111,2011,9,40,0,1,3745.00
111,2011,10,41,0,1,1760.00
111,2011,10,42,0,1,5717.00
111,2011,10,43,1,1,4932.00
111,2011,10,44,1,1,1385.00
111,2011,10,45,1,1,3650.00
111,2011,11,46,1,1,1979.00
111,2011,11,47,1,1,3953.00
111,2011,11,48,1,1,3106.00
111,2011,11,49,1,1,7212.00
111,2011,12,50,1,1,2192.00
111,2011,12,51,1,1,3580.00
111,2011,12,52,1,1,2663.00
111,2011,12,53,1,1,2774.00
111,2012,1,1,1,1,1547.00
111,2012,1,2,1,1,1829.00
111,2012,1,3,1,1,1247.00
111,2012,1,4,1,1,1700.00
111,2012,1,5,1,1,1043.00
111,2012,1,6,1,1,2871.00
111,2012,2,7,1,1,1147.00
111,2012,2,8,1,1,1350.00
111,2012,2,9,1,1,2374.00
111,2012,2,10,1,1,1718.00
111,2012,3,11,1,1,2209.00
111,2012,3,12,1,1,1615.00
111,2012,3,13,1,1,1551.00
111,2012,3,14,1,1,1772.00
112,2011,4,17,0,0,1384.00
112,2011,4,18,0,0,2956.00
112,2011,5,19,0,0,5113.00
112,2011,5,20,0,0,6169.00
112,2011,5,21,0,0,2692.00
112,2011,5,22,0,0,3123.00
112,2011,5,23,0,0,1606.00
112,2011,6,24,0,0,3217.00
112,2011,6,25,0,0,3846.00
112,2011,6,26,0,0,4324.00
112,2011,6,27,0,0,5269.00
112,2011,7,28,0,0,2380.00
112,2011,7,29,0,0,3025.00
112,2011,7,30,0,0,1970.00
112,2011,7,31,0,0,3833.00
112,2011,8,32,0,0,3288.00
112,2011,8,33,0,0,4304.00
112,2011,8,34,0,0,2352.00
112,2011,8,35,0,0,5368.00
112,2011,8,36,0,0,2067.00
112,2011,9,37,0,0,3270.00
112,2011,9,38,0,0,1113.00
112,2011,9,39,0,0,5052.00
112,2011,9,40,0,0,4476.00
112,2011,10,41,0,0,2165.00
112,2011,10,42,0,0,2226.00
112,2011,10,43,1,0,4508.00
112,2011,10,44,1,0,2835.00
112,2011,10,45,1,0,2514.00
112,2011,11,46,1,0,4013.00
112,2011,11,47,1,0,2768.00
112,2011,11,48,1,0,2964.00
112,2011,11,49,1,0,8715.00
112,2011,12,50,1,0,1552.00
112,2011,12,51,1,0,6356.00
112,2011,12,52,1,0,4447.00
112,2011,12,53,1,0,2128.00
112,2012,1,1,1,0,2173.00
112,2012,1,2,1,0,1504.00
112,2012,1,3,1,0,2052.00
112,2012,1,4,1,0,2000.00
112,2012,1,5,1,0,2306.00
112,2012,1,6,1,0,2508.00
112,2012,2,7,1,0,1988.00
112,2012,2,8,1,0,1731.00
112,2012,2,9,1,0,2631.00
112,2012,2,10,1,0,1286.00
112,2012,3,11,1,0,1405.00
112,2012,3,12,1,0,1381.00
112,2012,3,13,1,0,1140.00
112,2012,3,14,1,0,1235.00
113,2011,4,17,0,0,1786.00
113,2011,4,18,0,0,2119.00
113,2011,5,19,0,0,3719.00
113,2011,5,20,0,0,1081.00
113,2011,5,21,0,0,4254.00
113,2011,5,22,0,0,3170.00
113,2011,5,23,0,0,2001.00
113,2011,6,24,0,0,2267.00
113,2011,6,25,0,0,4368.00
113,2011,6,26,0,0,1433.00
113,2011,6,27,0,0,1527.00
113,2011,7,28,0,0,2134.00
113,2011,7,29,0,0,2267.00
113,2011,7,30,0,0,2850.00
113,2011,7,31,0,0,2553.00
113,2011,8,32,0,0,874.00
113,2011,8,33,0,0,1280.00
113,2011,8,34,0,0,1653.00
113,2011,8,35,0,0,1184.00
113,2011,8,36,0,0,1555.00
113,2011,9,37,0,0,4434.00
113,2011,9,38,0,0,2419.00
113,2011,9,39,0,0,2195.00
113,2011,9,40,0,0,2450.00
113,2011,10,41,0,0,2065.00
113,2011,10,42,0,0,3038.00
113,2011,10,43,1,0,2665.00
113,2011,10,44,1,0,2057.00
113,2011,10,45,1,0,1889.00
113,2011,11,46,1,0,3925.00
113,2011,11,47,1,0,2053.00
113,2011,11,48,1,0,2135.00
113,2011,11,49,1,0,7326.00
113,2011,12,50,1,0,2668.00
113,2011,12,51,1,0,4277.00
113,2011,12,52,1,0,949.00
113,2011,12,53,1,0,1331.00
113,2012,1,1,1,0,1756.00
113,2012,1,2,1,0,2134.00
113,2012,1,3,1,0,1358.00
113,2012,1,4,1,0,1377.00
113,2012,1,5,1,0,2027.00
113,2012,1,6,1,0,2216.00
113,2012,2,7,1,0,1695.00
113,2012,2,8,1,0,2952.00
113,2012,2,9,1,0,1656.00
113,2012,2,10,1,0,2925.00
113,2012,3,11,1,0,951.00
113,2012,3,12,1,0,901.00
113,2012,3,13,1,0,852.00
113,2012,3,14,1,0,888.00
114,2011,4,17,0,0,47465.00
114,2011,4,18,0,0,43963.00
114,2011,5,19,0,0,90476.00
114,2011,5,20,0,0,89850.00
114,2011,5,21,0,0,102127.00
114,2011,5,22,0,0,115895.00
114,2011,5,23,0,0,90135.00
114,2011,6,24,0,0,137254.00
114,2011,6,25,0,0,84792.00
114,2011,6,26,0,0,74094.00
114,2011,6,27,0,0,67601.00
114,2011,7,28,0,0,105224.00
114,2011,7,29,0,0,55632.00
114,2011,7,30,0,0,45939.00
114,2011,7,31,0,0,56100.00
114,2011,8,32,0,0,112354.00
114,2011,8,33,0,0,66100.00
114,2011,8,34,0,0,45270.00
114,2011,8,35,0,0,74328.00
114,2011,8,36,0,0,51492.00
114,2011,9,37,0,0,90621.00
114,2011,9,38,0,0,83662.00
114,2011,9,39,0,0,78948.00
114,2011,9,40,0,0,63810.00
114,2011,10,41,0,0,75857.00
114,2011,10,42,0,0,89985.00
114,2011,10,43,1,0,153164.00
114,2011,10,44,1,0,121093.00
114,2011,10,45,1,0,65774.00
114,2011,11,46,1,0,132995.00
114,2011,11,47,1,0,70193.00
114,2011,11,48,1,0,45529.00
114,2011,11,49,1,0,59255.00
114,2011,12,50,1,0,62846.00
114,2011,12,51,1,0,37141.00
114,2011,12,52,1,0,74422.00
114,2011,12,53,1,0,95382.00
114,2012,1,1,1,0,26137.00
114,2012,1,2,1,0,66270.00
114,2012,1,3,1,0,32618.00
114,2012,1,4,1,0,76895.00
114,2012,1,5,1,0,96908.00
114,2012,1,6,1,0,39886.00
114,2012,2,7,1,0,40259.00
114,2012,2,8,1,0,44691.00
114,2012,2,9,1,0,79083.00
114,2012,2,10,1,0,47952.00
114,2012,3,11,1,0,54621.00
114,2012,3,12,1,0,55649.00
114,2012,3,13,1,0,48178.00
114,2012,3,14,1,0,54838.00
115,2011,4,17,0,0,52307.00
115,2011,4,18,0,0,49750.00
115,2011,5,19,0,0,39176.00
115,2011,5,20,0,0,62805.00
115,2011,5,21,0,0,40562.00
115,2011,5,22,0,0,40784.00
115,2011,5,23,0,0,32372.00
115,2011,6,24,0,0,50391.00
115,2011,6,25,0,0,61501.00
115,2011,6,26,0,0,58817.00
115,2011,6,27,0,0,48436.00
115,2011,7,28,0,0,42352.00
115,2011,7,29,0,0,36828.00
115,2011,7,30,0,0,33560.00
115,2011,7,31,0,0,48186.00
115,2011,8,32,0,0,52193.00
115,2011,8,33,0,0,32281.00
115,2011,8,34,0,0,32085.00
115,2011,8,35,0,0,64815.00
115,2011,8,36,0,0,54847.00
115,2011,9,37,0,0,42330.00
115,2011,9,38,0,0,53148.00
115,2011,9,39,0,0,35207.00
115,2011,9,40,0,0,35755.00
115,2011,10,41,0,0,25689.00
115,2011,10,42,0,0,43593.00
115,2011,10,43,1,0,31608.00
115,2011,10,44,1,0,53243.00
115,2011,10,45,1,0,47805.00
115,2011,11,46,1,0,59452.00
115,2011,11,47,1,0,66227.00
115,2011,11,48,1,0,78980.00
115,2011,11,49,1,0,106619.00
115,2011,12,50,1,0,55676.00
115,2011,12,51,1,0,63304.00
115,2011,12,52,1,0,24977.00
115,2011,12,53,1,0,25831.00
115,2012,1,1,1,0,23770.00
115,2012,1,2,1,0,51075.00
115,2012,1,3,1,0,33124.00
115,2012,1,4,1,0,17079.00
115,2012,1,5,1,0,48227.00
115,2012,1,6,1,0,18568.00
115,2012,2,7,1,0,24054.00
115,2012,2,8,1,0,21455.00
115,2012,2,9,1,0,32554.00
115,2012,2,10,1,0,24192.00
115,2012,3,11,1,0,23948.00
115,2012,3,12,1,0,27031.00
115,2012,3,13,1,0,27980.00
115,2012,3,14,1,0,27197.00
116,2011,4,17,0,0,13208.00
116,2011,4,18,0,0,34888.00
116,2011,5,19,0,0,10781.00
116,2011,5,20,0,0,14898.00
116,2011,5,21,0,0,22329.00
116,2011,5,22,0,0,8763.00
116,2011,5,23,0,0,12712.00
116,2011,6,24,0,0,16795.00
116,2011,6,25,0,0,29830.00
116,2011,6,26,0,0,17484.00
116,2011,6,27,0,0,23713.00
116,2011,7,28,0,0,22841.00
116,2011,7,29,0,0,12079.00
116,2011,7,30,0,0,26412.00
116,2011,7,31,0,0,49018.00
116,2011,8,32,0,0,17982.00
116,2011,8,33,0,0,22277.00
116,2011,8,34,0,0,26118.00
116,2011,8,35,0,0,18243.00
116,2011,8,36,0,0,20567.00
116,2011,9,37,0,0,17453.00
116,2011,9,38,0,0,22432.00
116,2011,9,39,0,0,39166.00
116,2011,9,40,0,0,23733.00
116,2011,10,41,0,0,13934.00
116,2011,10,42,0,0,20011.00
116,2011,10,43,1,0,30971.00
116,2011,10,44,1,0,20007.00
116,2011,10,45,1,0,20897.00
116,2011,11,46,1,0,11844.00
116,2011,11,47,1,0,39224.00
116,2011,11,48,1,0,22271.00
116,2011,11,49,1,0,42013.00
116,2011,12,50,1,0,17546.00
116,2011,12,51,1,0,15661.00
116,2011,12,52,1,0,13006.00
116,2011,12,53,1,0,7856.00
116,2012,1,1,1,0,17274.00
116,2012,1,2,1,0,13891.00
116,2012,1,3,1,0,9972.00
116,2012,1,4,1,0,8297.00
116,2012,1,5,1,0,12254.00
116,2012,1,6,1,0,8947.00
116,2012,2,7,1,0,8136.00
116,2012,2,8,1,0,14363.00
116,2012,2,9,1,0,16857.00
116,2012,2,10,1,0,11797.00
116,2012,3,11,1,0,9792.00
116,2012,3,12,1,0,10355.00
116,2012,3,13,1,0,11117.00
116,2012,3,14,1,0,11772.00
117,2011,4,17,0,1,17925.00
117,2011,4,18,0,1,12155.00
117,2011,5,19,0,1,9919.00
117,2011,5,20,0,1,13008.00
117,2011,5,21,0,1,13225.00
117,2011,5,22,0,1,27171.00
117,2011,5,23,0,1,17914.00
117,2011,6,24,0,1,11378.00
117,2011,6,25,0,1,12834.00
117,2011,6,26,0,1,23684.00
117,2011,6,27,0,1,8037.00
117,2011,7,28,0,1,14918.00
117,2011,7,29,0,1,10645.00
117,2011,7,30,0,1,21172.00
117,2011,7,31,0,1,9928.00
117,2011,8,32,0,1,7848.00
117,2011,8,33,0,1,8756.00
117,2011,8,34,0,1,9140.00
117,2011,8,35,0,1,5649.00
117,2011,8,36,0,1,11623.00
117,2011,9,37,0,1,23423.00
117,2011,9,38,0,1,11439.00
117,2011,9,39,0,1,14676.00
117,2011,9,40,0,1,15702.00
117,2011,10,41,0,1,19910.00
117,2011,10,42,0,1,9977.00
117,2011,10,43,1,1,18870.00
117,2011,10,44,1,1,8560.00
117,2011,10,45,1,1,4947.00
117,2011,11,46,1,1,7751.00
117,2011,11,47,1,1,10150.00
117,2011,11,48,1,1,14930.00
117,2011,11,49,1,1,21016.00
117,2011,12,50,1,1,16778.00
117,2011,12,51,1,1,18942.00
117,2011,12,52,1,1,11990.00
117,2011,12,53,1,1,14170.00
117,2012,1,1,1,1,5241.00
117,2012,1,2,1,1,10747.00
117,2012,1,3,1,1,7546.00
117,2012,1,4,1,1,18772.00
117,2012,1,5,1,1,8088.00
117,2012,1,6,1,1,4588.00
117,2012,2,7,1,1,5652.00
117,2012,2,8,1,1,9265.00
117,2012,2,9,1,1,7799.00
117,2012,2,10,1,1,11800.00
117,2012,3,11,1,1,7269.00
117,2012,3,12,1,1,6139.00
117,2012,3,13,1,1,7847.00
117,2012,3,14,1,1,7474.00
118,2011,4,17,0,0,23182.00
118,2011,4,18,0,0,26750.00
118,2011,5,19,0,0,9790.00
118,2011,5,20,0,0,32034.00
118,2011,5,21,0,0,27910.00
118,2011,5,22,0,0,23196.00
118,2011,5,23,0,0,24658.00
118,2011,6,24,0,0,17803.00
118,2011,6,25,0,0,14407.00
118,2011,6,26,0,0,31990.00
118,2011,6,27,0,0,18326.00
118,2011,7,28,0,0,13818.00
118,2011,7,29,0,0,15386.00
118,2011,7,30,0,0,9307.00
118,2011,7,31,0,0,12361.00
118,2011,8,32,0,0,17360.00
118,2011,8,33,0,0,14152.00
118,2011,8,34,0,0,21222.00
118,2011,8,35,0,0,29966.00
118,2011,8,36,0,0,12693.00
118,2011,9,37,0,0,16918.00
118,2011,9,38,0,0,23039.00
118,2011,9,39,0,0,25279.00
118,2011,9,40,0,0,18695.00
118,2011,10,41,0,0,18109.00
118,2011,10,42,0,0,16254.00
118,2011,10,43,1,0,24603.00
118,2011,10,44,1,0,13277.00
118,2011,10,45,1,0,20532.00
118,2011,11,46,1,0,28076.00
118,2011,11,47,1,0,38543.00
118,2011,11,48,1,0,24373.00
118,2011,11,49,1,0,56953.00
118,2011,12,50,1,0,25342.00
118,2011,12,51,1,0,37507.00
118,2011,12,52,1,0,15621.00
118,2011,12,53,1,0,9381.00
118,2012,1,1,1,0,10655.00
118,2012,1,2,1,0,9759.00
118,2012,1,3,1,0,9787.00
118,2012,1,4,1,0,9218.00
118,2012,1,5,1,0,13784.00
118,2012,1,6,1,0,12212.00
118,2012,2,7,1,0,16948.00
118,2012,2,8,1,0,9036.00
118,2012,2,9,1,0,11338.00
118,2012,2,10,1,0,16417.00
118,2012,3,11,1,0,10167.00
118,2012,3,12,1,0,10292.00
118,2012,3,13,1,0,9716.00
118,2012,3,14,1,0,10426.00
119,2011,4,17,0,1,284.00
119,2011,4,18,0,1,419.00
119,2011,5,19,0,1,695.00
119,2011,5,20,0,1,607.00
119,2011,5,21,0,1,239.00
119,2011,5,22,0,1,218.00
119,2011,5,23,0,1,349.00
119,2011,6,24,0,1,761.00
119,2011,6,25,0,1,268.00
119,2011,6,26,0,1,343.00
119,2011,6,27,0,1,319.00
119,2011,7,28,0,1,421.00
119,2011,7,29,0,1,316.00
119,2011,7,30,0,1,324.00
119,2011,7,31,0,1,104.00
119,2011,8,32,0,1,361.00
119,2011,8,33,0,1,409.00
119,2011,8,34,0,1,319.00
119,2011,8,35,0,1,397.00
119,2011,8,36,0,1,259.00
119,2011,9,37,0,1,618.00
119,2011,9,38,0,1,344.00
119,2011,9,39,0,1,100.00
119,2011,9,40,0,1,323.00
119,2011,10,41,0,1,393.00
119,2011,10,42,0,1,219.00
119,2011,10,43,1,1,389.00
119,2011,10,44,1,1,438.00
119,2011,10,45,1,1,518.00
119,2011,11,46,1,1,373.00
119,2011,11,47,1,1,282.00
119,2011,11,48,1,1,460.00
119,2011,11,49,1,1,792.00
119,2011,12,50,1,1,430.00
119,2011,12,51,1,1,361.00
119,2011,12,52,1,1,205.00
119,2011,12,53,1,1,224.00
119,2012,1,1,1,1,224.00
119,2012,1,2,1,1,193.00
119,2012,1,3,1,1,166.00
119,2012,1,4,1,1,221.00
119,2012,1,5,1,1,124.00
119,2012,1,6,1,1,256.00
119,2012,2,7,1,1,235.00
119,2012,2,8,1,1,138.00
119,2012,2,9,1,1,236.00
119,2012,2,10,1,1,211.00
119,2012,3,11,1,1,251.00
119,2012,3,12,1,1,335.00
119,2012,3,13,1,1,319.00
119,2012,3,14,1,1,226.00
120,2011,4,17,0,0,21941.00
120,2011,4,18,0,0,16644.00
120,2011,5,19,0,0,12845.00
120,2011,5,20,0,0,17792.00
120,2011,5,21,0,0,17344.00
120,2011,5,22,0,0,16400.00
120,2011,5,23,0,0,18623.00
120,2011,6,24,0,0,8713.00
120,2011,6,25,0,0,27236.00
120,2011,6,26,0,0,16338.00
120,2011,6,27,0,0,16104.00
120,2011,7,28,0,0,8039.00
120,2011,7,29,0,0,17857.00
120,2011,7,30,0,0,16547.00
120,2011,7,31,0,0,10957.00
120,2011,8,32,0,0,11805.00
120,2011,8,33,0,0,18868.00
120,2011,8,34,0,0,8506.00
120,2011,8,35,0,0,9208.00
120,2011,8,36,0,0,11648.00
120,2011,9,37,0,0,13514.00
120,2011,9,38,0,0,10906.00
120,2011,9,39,0,0,11348.00
120,2011,9,40,0,0,13139.00
120,2011,10,41,0,0,12064.00
120,2011,10,42,0,0,23259.00
120,2011,10,43,1,0,14313.00
120,2011,10,44,1,0,18374.00
120,2011,10,45,1,0,17533.00
120,2011,11,46,1,0,16263.00
120,2011,11,47,1,0,17944.00
120,2011,11,48,1,0,7898.00
120,2011,11,49,1,0,16414.00
120,2011,12,50,1,0,31856.00
120,2011,12,51,1,0,17530.00
120,2011,12,52,1,0,6633.00
120,2011,12,53,1,0,11138.00
120,2012,1,1,1,0,5003.00
120,2012,1,2,1,0,5363.00
120,2012,1,3,1,0,9166.00
120,2012,1,4,1,0,6916.00
120,2012,1,5,1,0,10092.00
120,2012,1,6,1,0,5767.00
120,2012,2,7,1,0,10493.00
120,2012,2,8,1,0,9180.00
120,2012,2,9,1,0,11390.00
120,2012,2,10,1,0,5247.00
120,2012,3,11,1,0,3923.00
120,2012,3,12,1,0,4596.00
120,2012,3,13,1,0,5726.00
120,2012,3,14,1,0,4536.00
121,2011,4,17,0,1,4262.00
121,2011,4,18,0,1,5526.00
121,2011,5,19,0,1,3884.00
121,2011,5,20,0,1,4766.00
121,2011,5,21,0,1,10446.00
121,2011,5,22,0,1,6977.00
121,2011,5,23,0,1,4985.00
121,2011,6,24,0,1,4411.00
121,2011,6,25,0,1,7445.00
121,2011,6,26,0,1,4109.00
121,2011,6,27,0,1,4367.00
121,2011,7,28,0,1,6016.00
121,2011,7,29,0,1,3991.00
121,2011,7,30,0,1,7657.00
121,2011,7,31,0,1,4747.00
121,2011,8,32,0,1,4862.00
121,2011,8,33,0,1,8145.00
121,2011,8,34,0,1,7446.00
121,2011,8,35,0,1,3261.00
121,2011,8,36,0,1,2444.00
121,2011,9,37,0,1,4344.00
121,2011,9,38,0,1,5327.00
121,2011,9,39,0,1,2936.00
121,2011,9,40,0,1,2759.00
121,2011,10,41,0,1,8248.00
121,2011,10,42,0,1,5490.00
121,2011,10,43,1,1,9916.00
121,2011,10,44,1,1,4143.00
121,2011,10,45,1,1,5526.00
121,2011,11,46,1,1,3616.00
121,2011,11,47,1,1,8244.00
121,2011,11,48,1,1,3665.00
121,2011,11,49,1,1,6344.00
121,2011,12,50,1,1,6324.00
121,2011,12,51,1,1,8416.00
121,2011,12,52,1,1,4001.00
121,2011,12,53,1,1,3686.00
121,2012,1,1,1,1,2156.00
121,2012,1,2,1,1,3622.00
121,2012,1,3,1,1,4370.00
121,2012,1,4,1,1,2800.00
121,2012,1,5,1,1,3357.00
121,2012,1,6,1,1,2667.00
121,2012,2,7,1,1,3146.00
121,2012,2,8,1,1,2825.00
121,2012,2,9,1,1,2329.00
121,2012,2,10,1,1,6202.00
121,2012,3,11,1,1,3519.00
121,2012,3,12,1,1,3155.00
121,2012,3,13,1,1,3405.00
121,2012,3,14,1,1,3358.00
122,2011,4,17,0,1,2225.00
122,2011,4,18,0,1,2658.00
122,2011,5,19,0,1,9207.00
122,2011,5,20,0,1,2065.00
122,2011,5,21,0,1,5883.00
122,2011,5,22,0,1,4438.00
122,2011,5,23,0,1,4052.00
122,2011,6,24,0,1,3342.00
122,2011,6,25,0,1,5002.00
122,2011,6,26,0,1,2837.00
122,2011,6,27,0,1,6120.00
122,2011,7,28,0,1,5047.00
122,2011,7,29,0,1,6339.00
122,2011,7,30,0,1,3512.00
122,2011,7,31,0,1,3415.00
122,2011,8,32,0,1,4473.00
122,2011,8,33,0,1,3169.00
122,2011,8,34,0,1,4707.00
122,2011,8,35,0,1,2206.00
122,2011,8,36,0,1,1878.00
122,2011,9,37,0,1,4314.00
122,2011,9,38,0,1,6386.00
122,2011,9,39,0,1,3543.00
122,2011,9,40,0,1,2914.00
122,2011,10,41,0,1,4859.00
122,2011,10,42,0,1,3353.00
122,2011,10,43,1,1,5191.00
122,2011,10,44,1,1,2372.00
122,2011,10,45,1,1,4207.00
122,2011,11,46,1,1,3472.00
122,2011,11,47,1,1,5399.00
122,2011,11,48,1,1,2350.00
122,2011,11,49,1,1,16337.00
122,2011,12,50,1,1,2476.00
122,2011,12,51,1,1,4717.00
122,2011,12,52,1,1,2134.00
122,2011,12,53,1,1,2527.00
122,2012,1,1,1,1,1903.00
122,2012,1,2,1,1,2515.00
122,2012,1,3,1,1,2340.00
122,2012,1,4,1,1,1859.00
122,2012,1,5,1,1,1708.00
122,2012,1,6,1,1,1962.00
122,2012,2,7,1,1,4220.00
122,2012,2,8,1,1,1587.00
122,2012,2,9,1,1,3838.00
122,2012,2,10,1,1,1674.00
122,2012,3,11,1,1,1892.00
122,2012,3,12,1,1,1630.00
122,2012,3,13,1,1,1682.00
122,2012,3,14,1,1,1696.00
123,2011,4,17,0,1,15529.00
123,2011,4,18,0,1,18466.00
123,2011,5,19,0,1,10909.00
123,2011,5,20,0,1,14156.00
123,2011,5,21,0,1,10632.00
123,2011,5,22,0,1,18324.00
123,2011,5,23,0,1,19894.00
123,2011,6,24,0,1,19105.00
123,2011,6,25,0,1,11715.00
123,2011,6,26,0,1,10549.00
123,2011,6,27,0,1,17666.00
123,2011,7,28,0,1,35907.00
123,2011,7,29,0,1,26836.00
123,2011,7,30,0,1,16024.00
123,2011,7,31,0,1,8881.00
123,2011,8,32,0,1,27552.00
123,2011,8,33,0,1,20723.00
123,2011,8,34,0,1,9876.00
123,2011,8,35,0,1,8941.00
123,2011,8,36,0,1,15977.00
123,2011,9,37,0,1,22462.00
123,2011,9,38,0,1,13257.00
123,2011,9,39,0,1,18396.00
123,2011,9,40,0,1,14429.00
123,2011,10,41,0,1,8820.00
123,2011,10,42,0,1,12423.00
123,2011,10,43,1,1,25130.00
123,2011,10,44,1,1,6272.00
123,2011,10,45,1,1,19101.00
123,2011,11,46,1,1,21304.00
123,2011,11,47,1,1,15256.00
123,2011,11,48,1,1,26653.00
123,2011,11,49,1,1,32563.00
123,2011,12,50,1,1,11924.00
123,2011,12,51,1,1,11176.00
123,2011,12,52,1,1,11922.00
123,2011,12,53,1,1,11637.00
123,2012,1,1,1,1,13547.00
123,2012,1,2,1,1,7147.00
123,2012,1,3,1,1,9004.00
123,2012,1,4,1,1,6367.00
123,2012,1,5,1,1,7518.00
123,2012,1,6,1,1,13513.00
123,2012,2,7,1,1,12536.00
123,2012,2,8,1,1,14537.00
123,2012,2,9,1,1,13536.00
123,2012,2,10,1,1,9613.00
123,2012,3,11,1,1,3054.00
123,2012,3,12,1,1,2855.00
123,2012,3,13,1,1,3039.00
123,2012,3,14,1,1,3009.00
124,2011,4,17,0,0,1687.00
124,2011,4,18,0,0,1658.00
124,2011,5,19,0,0,1781.00
124,2011,5,20,0,0,1854.00
124,2011,5,21,0,0,1475.00
124,2011,5,22,0,0,2367.00
124,2011,5,23,0,0,2593.00
124,2011,6,24,0,0,3986.00
124,2011,6,25,0,0,2657.00
124,2011,6,26,0,0,2844.00
124,2011,6,27,0,0,2016.00
124,2011,7,28,0,0,3260.00
124,2011,7,29,0,0,1852.00
124,2011,7,30,0,0,2305.00
124,2011,7,31,0,0,1431.00
124,2011,8,32,0,0,2257.00
124,2011,8,33,0,0,1728.00
124,2011,8,34,0,0,909.00
124,2011,8,35,0,0,2726.00
124,2011,8,36,0,0,2970.00
124,2011,9,37,0,0,3980.00
124,2011,9,38,0,0,2513.00
124,2011,9,39,0,0,2948.00
124,2011,9,40,0,0,3340.00
124,2011,10,41,0,0,1470.00
124,2011,10,42,0,0,1925.00
124,2011,10,43,1,0,3809.00
124,2011,10,44,1,0,2496.00
124,2011,10,45,1,0,1487.00
124,2011,11,46,1,0,2048.00
124,2011,11,47,1,0,3340.00
124,2011,11,48,1,0,3175.00
124,2011,11,49,1,0,3007.00
124,2011,12,50,1,0,5263.00
124,2011,12,51,1,0,1844.00
124,2011,12,52,1,0,1339.00
124,2011,12,53,1,0,1770.00
124,2012,1,1,1,0,1673.00
124,2012,1,2,1,0,2564.00
124,2012,1,3,1,0,621.00
124,2012,1,4,1,0,1312.00
124,2012,1,5,1,0,1458.00
124,2012,1,6,1,0,1345.00
124,2012,2,7,1,0,605.00
124,2012,2,8,1,0,863.00
124,2012,2,9,1,0,3239.00
124,2012,2,10,1,0,2005.00
124,2012,3,11,1,0,993.00
124,2012,3,12,1,0,1005.00
124,2012,3,13,1,0,928.00
124,2012,3,14,1,0,1119.00
125,2011,4,17,0,0,2602.00
125,2011,4,18,0,0,4300.00
125,2011,5,19,0,0,2846.00
125,2011,5,20,0,0,1585.00
125,2011,5,21,0,0,1816.00
125,2011,5,22,0,0,2578.00
125,2011,5,23,0,0,7277.00
125,2011,6,24,0,0,2794.00
125,2011,6,25,0,0,6532.00
125,2011,6,26,0,0,6279.00
125,2011,6,27,0,0,2856.00
125,2011,7,28,0,0,1423.00
125,2011,7,29,0,0,2502.00
125,2011,7,30,0,0,2245.00
125,2011,7,31,0,0,4038.00
125,2011,8,32,0,0,1651.00
125,2011,8,33,0,0,1425.00
125,2011,8,34,0,0,1540.00
125,2011,8,35,0,0,1531.00
125,2011,8,36,0,0,2172.00
125,2011,9,37,0,0,4915.00
125,2011,9,38,0,0,2325.00
125,2011,9,39,0,0,2305.00
125,2011,9,40,0,0,2548.00
125,2011,10,41,0,0,2085.00
125,2011,10,42,0,0,2022.00
125,2011,10,43,1,0,5336.00
125,2011,10,44,1,0,3035.00
125,2011,10,45,1,0,1965.00
125,2011,11,46,1,0,4777.00
125,2011,11,47,1,0,3205.00
125,2011,11,48,1,0,2184.00
125,2011,11,49,1,0,7158.00
125,2011,12,50,1,0,2655.00
125,2011,12,51,1,0,3797.00
125,2011,12,52,1,0,1892.00
125,2011,12,53,1,0,2188.00
125,2012,1,1,1,0,3566.00
125,2012,1,2,1,0,850.00
125,2012,1,3,1,0,2441.00
125,2012,1,4,1,0,1842.00
125,2012,1,5,1,0,3028.00
125,2012,1,6,1,0,1855.00
125,2012,2,7,1,0,1451.00
125,2012,2,8,1,0,3584.00
125,2012,2,9,1,0,2506.00
125,2012,2,10,1,0,1272.00
125,2012,3,11,1,0,1594.00
125,2012,3,12,1,0,1579.00
125,2012,3,13,1,0,1594.00
125,2012,3,14,1,0,1267.00
126,2011,4,17,0,0,268.00
126,2011,4,18,0,0,226.00
126,2011,5,19,0,0,207.00
126,2011,5,20,0,0,157.00
126,2011,5,21,0,0,213.00
126,2011,5,22,0,0,302.00
126,2011,5,23,0,0,215.00
126,2011,6,24,0,0,305.00
126,2011,6,25,0,0,251.00
126,2011,6,26,0,0,587.00
126,2011,6,27,0,0,310.00
126,2011,7,28,0,0,260.00
126,2011,7,29,0,0,330.00
126,2011,7,30,0,0,408.00
126,2011,7,31,0,0,305.00
126,2011,8,32,0,0,359.00
126,2011,8,33,0,0,260.00
126,2011,8,34,0,0,282.00
126,2011,8,35,0,0,214.00
126,2011,8,36,0,0,337.00
126,2011,9,37,0,0,993.00
126,2011,9,38,0,0,297.00
126,2011,9,39,0,0,303.00
126,2011,9,40,0,0,145.00
126,2011,10,41,0,0,267.00
126,2011,10,42,0,0,238.00
126,2011,10,43,1,0,221.00
126,2011,10,44,1,0,153.00
126,2011,10,45,1,0,365.00
126,2011,11,46,1,0,334.00
