id (store),year,month,week,usa,after, sales ,,,,
47,2011,10,43,0,1,39459.00,,,,
47,2011,10,44,0,1,31462.00,,,,
47,2011,10,45,0,1,39685.00,,,,
47,2011,11,46,0,1,51577.00,,,,
47,2011,11,47,0,1,41266.00,,,,
47,2011,11,48,0,1,42935.00,,,,
47,2011,11,49,0,1,42073.00,,,,
47,2011,12,50,0,1,45705.00,,,,
47,2011,12,51,0,1,39585.00,,,,
47,2011,12,52,0,1,54217.00,,,,
47,2011,12,53,0,1,38077.00,,,,
47,2012,1,1,0,1,17609.00,,,,
47,2012,1,2,0,1,29799.00,,,,
47,2012,1,3,0,1,25349.00,,,,
47,2012,1,4,0,1,28386.00,,,,
47,2012,1,5,0,1,34198.00,,,,
47,2012,1,6,0,1,32940.00,,,,
47,2012,2,7,0,1,34363.00,,,,
47,2012,2,8,0,1,37442.00,,,,
47,2012,2,9,0,1,26815.00,,,,
47,2012,2,10,0,1,27263.00,,,,
47,2012,3,11,0,1,27691.00,,,,
47,2012,3,12,0,1,32227.00,,,,
47,2012,3,13,0,1,29118.00,,,,
47,2012,3,14,0,1,47896.00,,,,
47,2012,4,15,0,1,28020.00,,,,
47,2012,4,16,0,1,33464.00,,,,
48,2011,4,16,1,0,60817.00,,,,
48,2011,4,17,1,0,73663.00,,,,
48,2011,4,18,1,0,78952.00,,,,
48,2011,5,19,1,0,75677.00,,,,
48,2011,5,20,1,0,69278.00,,,,
48,2011,5,21,1,0,87222.00,,,,
48,2011,5,22,1,0,104245.00,,,,
48,2011,5,23,1,0,61484.00,,,,
48,2011,6,24,1,0,87913.00,,,,
48,2011,6,25,1,0,68704.00,,,,
48,2011,6,26,1,0,38554.00,,,,
48,2011,6,27,1,0,75343.00,,,,
48,2011,7,28,1,0,71117.00,,,,
48,2011,7,29,1,0,77894.00,,,,
48,2011,7,30,1,0,54313.00,,,,
48,2011,7,31,1,0,47852.00,,,,
48,2011,8,32,1,0,68344.00,,,,
48,2011,8,33,1,0,68227.00,,,,
48,2011,8,34,1,0,45000.00,,,,
48,2011,8,35,1,0,40480.00,,,,
48,2011,8,36,1,0,51640.00,,,,
48,2011,9,37,1,0,101814.00,,,,
48,2011,9,38,1,0,56893.00,,,,
48,2011,9,39,1,0,52201.00,,,,
48,2011,9,40,1,0,123139.00,,,,
48,2011,10,41,1,0,72357.00,,,,
48,2011,10,42,1,0,161792.00,,,,
48,2011,10,43,1,1,57996.00,,,,
48,2011,10,44,1,1,51110.00,,,,
48,2011,10,45,1,1,80250.00,,,,
48,2011,11,46,1,1,56114.00,,,,
48,2011,11,47,1,1,61048.00,,,,
48,2011,11,48,1,1,111545.00,,,,
48,2011,11,49,1,1,80263.00,,,,
48,2011,12,50,1,1,92668.00,,,,
48,2011,12,51,1,1,93321.00,,,,
48,2011,12,52,1,1,103324.00,,,,
48,2011,12,53,1,1,91340.00,,,,
48,2012,1,1,1,1,36527.00,,,,
48,2012,1,2,1,1,45740.00,,,,
48,2012,1,3,1,1,44392.00,,,,
48,2012,1,4,1,1,48217.00,,,,
48,2012,1,5,1,1,46340.00,,,,
48,2012,1,6,1,1,45666.00,,,,
48,2012,2,7,1,1,47503.00,,,,
48,2012,2,8,1,1,60766.00,,,,
48,2012,2,9,1,1,38631.00,,,,
48,2012,2,10,1,1,47272.00,,,,
48,2012,3,11,1,1,53975.00,,,,
48,2012,3,12,1,1,37224.00,,,,
48,2012,3,13,1,1,54888.00,,,,
48,2012,3,14,1,1,64166.00,,,,
48,2012,4,15,1,1,66862.00,,,,
48,2012,4,16,1,1,43399.00,,,,
49,2011,4,16,1,0,37661.00,,,,
49,2011,4,17,1,0,25364.00,,,,
49,2011,4,18,1,0,54204.00,,,,
49,2011,5,19,1,0,63299.00,,,,
49,2011,5,20,1,0,61853.00,,,,
49,2011,5,21,1,0,55329.00,,,,
49,2011,5,22,1,0,42045.00,,,,
49,2011,5,23,1,0,39171.00,,,,
49,2011,6,24,1,0,76517.00,,,,
49,2011,6,25,1,0,48270.00,,,,
49,2011,6,26,1,0,34478.00,,,,
49,2011,6,27,1,0,53245.00,,,,
49,2011,7,28,1,0,40931.00,,,,
49,2011,7,29,1,0,59491.00,,,,
49,2011,7,30,1,0,40821.00,,,,
49,2011,7,31,1,0,38648.00,,,,
49,2011,8,32,1,0,29096.00,,,,
49,2011,8,33,1,0,50159.00,,,,
49,2011,8,34,1,0,30554.00,,,,
49,2011,8,35,1,0,40259.00,,,,
49,2011,8,36,1,0,64831.00,,,,
49,2011,9,37,1,0,65884.00,,,,
49,2011,9,38,1,0,35585.00,,,,
49,2011,9,39,1,0,45361.00,,,,
49,2011,9,40,1,0,43972.00,,,,
49,2011,10,41,1,0,62368.00,,,,
49,2011,10,42,1,0,98837.00,,,,
49,2011,10,43,1,1,36586.00,,,,
49,2011,10,44,1,1,47086.00,,,,
49,2011,10,45,1,1,57138.00,,,,
49,2011,11,46,1,1,56342.00,,,,
49,2011,11,47,1,1,77320.00,,,,
49,2011,11,48,1,1,51766.00,,,,
49,2011,11,49,1,1,72939.00,,,,
49,2011,12,50,1,1,48342.00,,,,
49,2011,12,51,1,1,55843.00,,,,
49,2011,12,52,1,1,68187.00,,,,
49,2011,12,53,1,1,38016.00,,,,
49,2012,1,1,1,1,26715.00,,,,
49,2012,1,2,1,1,24457.00,,,,
49,2012,1,3,1,1,42409.00,,,,
49,2012,1,4,1,1,39557.00,,,,
49,2012,1,5,1,1,42232.00,,,,
49,2012,1,6,1,1,40715.00,,,,
49,2012,2,7,1,1,49065.00,,,,
49,2012,2,8,1,1,27868.00,,,,
49,2012,2,9,1,1,30063.00,,,,
49,2012,2,10,1,1,35698.00,,,,
49,2012,3,11,1,1,46957.00,,,,
49,2012,3,12,1,1,27992.00,,,,
49,2012,3,13,1,1,53632.00,,,,
49,2012,3,14,1,1,43468.00,,,,
49,2012,4,15,1,1,31973.00,,,,
49,2012,4,16,1,1,43122.00,,,,
52,2011,4,16,1,0,138722.00,,,,
52,2011,4,17,1,0,113616.00,,,,
52,2011,4,18,1,0,233335.00,,,,
52,2011,5,19,1,0,113520.00,,,,
52,2011,5,20,1,0,152043.00,,,,
52,2011,5,21,1,0,125158.00,,,,
52,2011,5,22,1,0,155175.00,,,,
52,2011,5,23,1,0,138517.00,,,,
52,2011,6,24,1,0,149322.00,,,,
52,2011,6,25,1,0,118674.00,,,,
52,2011,6,26,1,0,160476.00,,,,
52,2011,6,27,1,0,166546.00,,,,
52,2011,7,28,1,0,118549.00,,,,
52,2011,7,29,1,0,108839.00,,,,
52,2011,7,30,1,0,134342.00,,,,
52,2011,7,31,1,0,132237.00,,,,
52,2011,8,32,1,0,114342.00,,,,
52,2011,8,33,1,0,146355.00,,,,
52,2011,8,34,1,0,86261.00,,,,
52,2011,8,35,1,0,67771.00,,,,
52,2011,8,36,1,0,126551.00,,,,
52,2011,9,37,1,0,286827.00,,,,
52,2011,9,38,1,0,124266.00,,,,
52,2011,9,39,1,0,140236.00,,,,
52,2011,9,40,1,0,139624.00,,,,
52,2011,10,41,1,0,91797.00,,,,
52,2011,10,42,1,0,238628.00,,,,
52,2011,10,43,1,1,99497.00,,,,
52,2011,10,44,1,1,183404.00,,,,
52,2011,10,45,1,1,108972.00,,,,
52,2011,11,46,1,1,186180.00,,,,
52,2011,11,47,1,1,128317.00,,,,
52,2011,11,48,1,1,209197.00,,,,
52,2011,11,49,1,1,136077.00,,,,
52,2011,12,50,1,1,168086.00,,,,
52,2011,12,51,1,1,170779.00,,,,
52,2011,12,52,1,1,184505.00,,,,
52,2011,12,53,1,1,136457.00,,,,
52,2012,1,1,1,1,40098.00,,,,
52,2012,1,2,1,1,133901.00,,,,
52,2012,1,3,1,1,137127.00,,,,
52,2012,1,4,1,1,64142.00,,,,
52,2012,1,5,1,1,73676.00,,,,
52,2012,1,6,1,1,85781.00,,,,
52,2012,2,7,1,1,91285.00,,,,
52,2012,2,8,1,1,70826.00,,,,
52,2012,2,9,1,1,121943.00,,,,
52,2012,2,10,1,1,115721.00,,,,
52,2012,3,11,1,1,153115.00,,,,
52,2012,3,12,1,1,94223.00,,,,
52,2012,3,13,1,1,140266.00,,,,
52,2012,3,14,1,1,164757.00,,,,
52,2012,4,15,1,1,121240.00,,,,
52,2012,4,16,1,1,149368.00,,,,
54,2011,4,16,0,0,45482.00,,,,
54,2011,4,17,0,0,50037.00,,,,
54,2011,4,18,0,0,80204.00,,,,
54,2011,5,19,0,0,59666.00,,,,
54,2011,5,20,0,0,70520.00,,,,
54,2011,5,21,0,0,70416.00,,,,
54,2011,5,22,0,0,66126.00,,,,
54,2011,5,23,0,0,58693.00,,,,
54,2011,6,24,0,0,55134.00,,,,
54,2011,6,25,0,0,58277.00,,,,
54,2011,6,26,0,0,42561.00,,,,
54,2011,6,27,0,0,84786.00,,,,
54,2011,7,28,0,0,56448.00,,,,
54,2011,7,29,0,0,61311.00,,,,
54,2011,7,30,0,0,59014.00,,,,
54,2011,7,31,0,0,57353.00,,,,
54,2011,8,32,0,0,38613.00,,,,
54,2011,8,33,0,0,60784.00,,,,
54,2011,8,34,0,0,43105.00,,,,
54,2011,8,35,0,0,51884.00,,,,
54,2011,8,36,0,0,62317.00,,,,
54,2011,9,37,0,0,118765.00,,,,
54,2011,9,38,0,0,67965.00,,,,
54,2011,9,39,0,0,78743.00,,,,
54,2011,9,40,0,0,87865.00,,,,
54,2011,10,41,0,0,82690.00,,,,
54,2011,10,42,0,0,87970.00,,,,
54,2011,10,43,0,1,37896.00,,,,
54,2011,10,44,0,1,38654.00,,,,
54,2011,10,45,0,1,43208.00,,,,
54,2011,11,46,0,1,51043.00,,,,
54,2011,11,47,0,1,84817.00,,,,
54,2011,11,48,0,1,62808.00,,,,
54,2011,11,49,0,1,57103.00,,,,
54,2011,12,50,0,1,77000.00,,,,
54,2011,12,51,0,1,68919.00,,,,
54,2011,12,52,0,1,66644.00,,,,
54,2011,12,53,0,1,57210.00,,,,
54,2012,1,1,0,1,32419.00,,,,
54,2012,1,2,0,1,37190.00,,,,
54,2012,1,3,0,1,39186.00,,,,
54,2012,1,4,0,1,39180.00,,,,
54,2012,1,5,0,1,51192.00,,,,
54,2012,1,6,0,1,40748.00,,,,
54,2012,2,7,0,1,39198.00,,,,
54,2012,2,8,0,1,32071.00,,,,
54,2012,2,9,0,1,45525.00,,,,
54,2012,2,10,0,1,55374.00,,,,
54,2012,3,11,0,1,37016.00,,,,
54,2012,3,12,0,1,32998.00,,,,
54,2012,3,13,0,1,53339.00,,,,
54,2012,3,14,0,1,52988.00,,,,
54,2012,4,15,0,1,21306.00,,,,
54,2012,4,16,0,1,42432.00,,,,
56,2011,4,16,1,0,13435.00,,,,
56,2011,4,17,1,0,15614.00,,,,
56,2011,4,18,1,0,12616.00,,,,
56,2011,5,19,1,0,14226.00,,,,
56,2011,5,20,1,0,11762.00,,,,
56,2011,5,21,1,0,17843.00,,,,
56,2011,5,22,1,0,14681.00,,,,
56,2011,5,23,1,0,17945.00,,,,
56,2011,6,24,1,0,16953.00,,,,
56,2011,6,25,1,0,20483.00,,,,
56,2011,6,26,1,0,15229.00,,,,
56,2011,6,27,1,0,18719.00,,,,
56,2011,7,28,1,0,8243.00,,,,
56,2011,7,29,1,0,11806.00,,,,
56,2011,7,30,1,0,8485.00,,,,
56,2011,7,31,1,0,10780.00,,,,
56,2011,8,32,1,0,12320.00,,,,
56,2011,8,33,1,0,16007.00,,,,
56,2011,8,34,1,0,14923.00,,,,
56,2011,8,35,1,0,9259.00,,,,
56,2011,8,36,1,0,11189.00,,,,
56,2011,9,37,1,0,29193.00,,,,
56,2011,9,38,1,0,15238.00,,,,
56,2011,9,39,1,0,16860.00,,,,
56,2011,9,40,1,0,18113.00,,,,
56,2011,10,41,1,0,13899.00,,,,
56,2011,10,42,1,0,29372.00,,,,
56,2011,10,43,1,1,11891.00,,,,
56,2011,10,44,1,1,10812.00,,,,
56,2011,10,45,1,1,11258.00,,,,
56,2011,11,46,1,1,16179.00,,,,
56,2011,11,47,1,1,15209.00,,,,
56,2011,11,48,1,1,18244.00,,,,
56,2011,11,49,1,1,12847.00,,,,
56,2011,12,50,1,1,16508.00,,,,
56,2011,12,51,1,1,14680.00,,,,
56,2011,12,52,1,1,13815.00,,,,
56,2011,12,53,1,1,12585.00,,,,
56,2012,1,1,1,1,5448.00,,,,
56,2012,1,2,1,1,8531.00,,,,
56,2012,1,3,1,1,9190.00,,,,
56,2012,1,4,1,1,6023.00,,,,
56,2012,1,5,1,1,8715.00,,,,
56,2012,1,6,1,1,7963.00,,,,
56,2012,2,7,1,1,11562.00,,,,
56,2012,2,8,1,1,15540.00,,,,
56,2012,2,9,1,1,7914.00,,,,
56,2012,2,10,1,1,12298.00,,,,
56,2012,3,11,1,1,8733.00,,,,
56,2012,3,12,1,1,9838.00,,,,
56,2012,3,13,1,1,10324.00,,,,
56,2012,3,14,1,1,15880.00,,,,
56,2012,4,15,1,1,9844.00,,,,
56,2012,4,16,1,1,15400.00,,,,
58,2011,4,16,1,0,77147.00,,,,
58,2011,4,17,1,0,74487.00,,,,
58,2011,4,18,1,0,103083.00,,,,
58,2011,5,19,1,0,93924.00,,,,
58,2011,5,20,1,0,117947.00,,,,
58,2011,5,21,1,0,120438.00,,,,
58,2011,5,22,1,0,116932.00,,,,
58,2011,5,23,1,0,83293.00,,,,
58,2011,6,24,1,0,100326.00,,,,
58,2011,6,25,1,0,114898.00,,,,
58,2011,6,26,1,0,112391.00,,,,
58,2011,6,27,1,0,156236.00,,,,
58,2011,7,28,1,0,92741.00,,,,
58,2011,7,29,1,0,77007.00,,,,
58,2011,7,30,1,0,60843.00,,,,
58,2011,7,31,1,0,65138.00,,,,
58,2011,8,32,1,0,122858.00,,,,
58,2011,8,33,1,0,113853.00,,,,
58,2011,8,34,1,0,108871.00,,,,
58,2011,8,35,1,0,32931.00,,,,
58,2011,8,36,1,0,80441.00,,,,
58,2011,9,37,1,0,133571.00,,,,
58,2011,9,38,1,0,114686.00,,,,
58,2011,9,39,1,0,139023.00,,,,
58,2011,9,40,1,0,94123.00,,,,
58,2011,10,41,1,0,72344.00,,,,
58,2011,10,42,1,0,184926.00,,,,
58,2011,10,43,1,1,81201.00,,,,
58,2011,10,44,1,1,59457.00,,,,
58,2011,10,45,1,1,102468.00,,,,
58,2011,11,46,1,1,109435.00,,,,
58,2011,11,47,1,1,126054.00,,,,
58,2011,11,48,1,1,140150.00,,,,
58,2011,11,49,1,1,139829.00,,,,
58,2011,12,50,1,1,109626.00,,,,
58,2011,12,51,1,1,119362.00,,,,
58,2011,12,52,1,1,89001.00,,,,
58,2011,12,53,1,1,64200.00,,,,
58,2012,1,1,1,1,43227.00,,,,
58,2012,1,2,1,1,68661.00,,,,
58,2012,1,3,1,1,80697.00,,,,
58,2012,1,4,1,1,77837.00,,,,
58,2012,1,5,1,1,94352.00,,,,
58,2012,1,6,1,1,52141.00,,,,
58,2012,2,7,1,1,60926.00,,,,
58,2012,2,8,1,1,121314.00,,,,
58,2012,2,9,1,1,53129.00,,,,
58,2012,2,10,1,1,98398.00,,,,
58,2012,3,11,1,1,88088.00,,,,
58,2012,3,12,1,1,81354.00,,,,
58,2012,3,13,1,1,81109.00,,,,
58,2012,3,14,1,1,111695.00,,,,
58,2012,4,15,1,1,65709.00,,,,
58,2012,4,16,1,1,96051.00,,,,
60,2011,4,16,1,0,5047.00,,,,
60,2011,4,17,1,0,6208.00,,,,
60,2011,4,18,1,0,5814.00,,,,
60,2011,5,19,1,0,6510.00,,,,
60,2011,5,20,1,0,5866.00,,,,
60,2011,5,21,1,0,4799.00,,,,
60,2011,5,22,1,0,3757.00,,,,
60,2011,5,23,1,0,7154.00,,,,
60,2011,6,24,1,0,4735.00,,,,
60,2011,6,25,1,0,5313.00,,,,
60,2011,6,26,1,0,6200.00,,,,
60,2011,6,27,1,0,6489.00,,,,
60,2011,7,28,1,0,6072.00,,,,
60,2011,7,29,1,0,8901.00,,,,
60,2011,7,30,1,0,3872.00,,,,
60,2011,7,31,1,0,4246.00,,,,
60,2011,8,32,1,0,4029.00,,,,
60,2011,8,33,1,0,4527.00,,,,
60,2011,8,34,1,0,4804.00,,,,
60,2011,8,35,1,0,5328.00,,,,
60,2011,8,36,1,0,3391.00,,,,
60,2011,9,37,1,0,7420.00,,,,
60,2011,9,38,1,0,5980.00,,,,
60,2011,9,39,1,0,5033.00,,,,
60,2011,9,40,1,0,5780.00,,,,
60,2011,10,41,1,0,6273.00,,,,
60,2011,10,42,1,0,7427.00,,,,
60,2011,10,43,1,1,6865.00,,,,
60,2011,10,44,1,1,3402.00,,,,
60,2011,10,45,1,1,3805.00,,,,
60,2011,11,46,1,1,7033.00,,,,
60,2011,11,47,1,1,5152.00,,,,
60,2011,11,48,1,1,5429.00,,,,
60,2011,11,49,1,1,5885.00,,,,
60,2011,12,50,1,1,6823.00,,,,
60,2011,12,51,1,1,5479.00,,,,
60,2011,12,52,1,1,5546.00,,,,
60,2011,12,53,1,1,6676.00,,,,
60,2012,1,1,1,1,3308.00,,,,
60,2012,1,2,1,1,3215.00,,,,
60,2012,1,3,1,1,4190.00,,,,
60,2012,1,4,1,1,3984.00,,,,
60,2012,1,5,1,1,4435.00,,,,
60,2012,1,6,1,1,4475.00,,,,
60,2012,2,7,1,1,4426.00,,,,
60,2012,2,8,1,1,5048.00,,,,
60,2012,2,9,1,1,4170.00,,,,
60,2012,2,10,1,1,4612.00,,,,
60,2012,3,11,1,1,4103.00,,,,
60,2012,3,12,1,1,2915.00,,,,
60,2012,3,13,1,1,5069.00,,,,
60,2012,3,14,1,1,6263.00,,,,
60,2012,4,15,1,1,6728.00,,,,
60,2012,4,16,1,1,4820.00,,,,
62,2011,4,16,0,0,59588.00,,,,
62,2011,4,17,0,0,52424.00,,,,
62,2011,4,18,0,0,72994.00,,,,
62,2011,5,19,0,0,67350.00,,,,
62,2011,5,20,0,0,80066.00,,,,
62,2011,5,21,0,0,78983.00,,,,
62,2011,5,22,0,0,42781.00,,,,
62,2011,5,23,0,0,75833.00,,,,
62,2011,6,24,0,0,92445.00,,,,
62,2011,6,25,0,0,64433.00,,,,
62,2011,6,26,0,0,84921.00,,,,
62,2011,6,27,0,0,66476.00,,,,
62,2011,7,28,0,0,46330.00,,,,
62,2011,7,29,0,0,41480.00,,,,
62,2011,7,30,0,0,41233.00,,,,
62,2011,7,31,0,0,51169.00,,,,
62,2011,8,32,0,0,60319.00,,,,
62,2011,8,33,0,0,85328.00,,,,
62,2011,8,34,0,0,52083.00,,,,
62,2011,8,35,0,0,44814.00,,,,
62,2011,8,36,0,0,50902.00,,,,
62,2011,9,37,0,0,80705.00,,,,
62,2011,9,38,0,0,47958.00,,,,
62,2011,9,39,0,0,74887.00,,,,
62,2011,9,40,0,0,51112.00,,,,
62,2011,10,41,0,0,64560.00,,,,
62,2011,10,42,0,0,119454.00,,,,
62,2011,10,43,0,1,56370.00,,,,
62,2011,10,44,0,1,61678.00,,,,
62,2011,10,45,0,1,58471.00,,,,
62,2011,11,46,0,1,74430.00,,,,
62,2011,11,47,0,1,80922.00,,,,
62,2011,11,48,0,1,74354.00,,,,
62,2011,11,49,0,1,60031.00,,,,
62,2011,12,50,0,1,55977.00,,,,
62,2011,12,51,0,1,86024.00,,,,
62,2011,12,52,0,1,93161.00,,,,
62,2011,12,53,0,1,82204.00,,,,
62,2012,1,1,0,1,43246.00,,,,
62,2012,1,2,0,1,44757.00,,,,
62,2012,1,3,0,1,36705.00,,,,
62,2012,1,4,0,1,55002.00,,,,
62,2012,1,5,0,1,47688.00,,,,
62,2012,1,6,0,1,38218.00,,,,
62,2012,2,7,0,1,50799.00,,,,
62,2012,2,8,0,1,53027.00,,,,
62,2012,2,9,0,1,47323.00,,,,
62,2012,2,10,0,1,41366.00,,,,
62,2012,3,11,0,1,44919.00,,,,
62,2012,3,12,0,1,40524.00,,,,
62,2012,3,13,0,1,42445.00,,,,
62,2012,3,14,0,1,122323.00,,,,
62,2012,4,15,0,1,19074.00,,,,
62,2012,4,16,0,1,73831.00,,,,
64,2011,4,16,1,0,77453.00,,,,
64,2011,4,17,1,0,57730.00,,,,
64,2011,4,18,1,0,101374.00,,,,
64,2011,5,19,1,0,104740.00,,,,
64,2011,5,20,1,0,140127.00,,,,
64,2011,5,21,1,0,98259.00,,,,
64,2011,5,22,1,0,90238.00,,,,
64,2011,5,23,1,0,107542.00,,,,
64,2011,6,24,1,0,104051.00,,,,
64,2011,6,25,1,0,124575.00,,,,
64,2011,6,26,1,0,108542.00,,,,
64,2011,6,27,1,0,72656.00,,,,
64,2011,7,28,1,0,99996.00,,,,
64,2011,7,29,1,0,78305.00,,,,
64,2011,7,30,1,0,87365.00,,,,
64,2011,7,31,1,0,60751.00,,,,
64,2011,8,32,1,0,92027.00,,,,
64,2011,8,33,1,0,101861.00,,,,
64,2011,8,34,1,0,66621.00,,,,
64,2011,8,35,1,0,52828.00,,,,
64,2011,8,36,1,0,80945.00,,,,
64,2011,9,37,1,0,161697.00,,,,
64,2011,9,38,1,0,125527.00,,,,
64,2011,9,39,1,0,81563.00,,,,
64,2011,9,40,1,0,83731.00,,,,
64,2011,10,41,1,0,111259.00,,,,
64,2011,10,42,1,0,188147.00,,,,
64,2011,10,43,1,1,104343.00,,,,
64,2011,10,44,1,1,74263.00,,,,
64,2011,10,45,1,1,78863.00,,,,
64,2011,11,46,1,1,150441.00,,,,
64,2011,11,47,1,1,125244.00,,,,
64,2011,11,48,1,1,133839.00,,,,
64,2011,11,49,1,1,110003.00,,,,
64,2011,12,50,1,1,114744.00,,,,
64,2011,12,51,1,1,151555.00,,,,
64,2011,12,52,1,1,144113.00,,,,
64,2011,12,53,1,1,115003.00,,,,
64,2012,1,1,1,1,39842.00,,,,
64,2012,1,2,1,1,93618.00,,,,
64,2012,1,3,1,1,93686.00,,,,
64,2012,1,4,1,1,90565.00,,,,
64,2012,1,5,1,1,72443.00,,,,
64,2012,1,6,1,1,100659.00,,,,
64,2012,2,7,1,1,81443.00,,,,
64,2012,2,8,1,1,65496.00,,,,
64,2012,2,9,1,1,93584.00,,,,
64,2012,2,10,1,1,114647.00,,,,
64,2012,3,11,1,1,65843.00,,,,
64,2012,3,12,1,1,72503.00,,,,
64,2012,3,13,1,1,83451.00,,,,
64,2012,3,14,1,1,109203.00,,,,
64,2012,4,15,1,1,71027.00,,,,
64,2012,4,16,1,1,78394.00,,,,
66,2011,4,16,1,0,159311.00,,,,
66,2011,4,17,1,0,80110.00,,,,
66,2011,4,18,1,0,104161.00,,,,
66,2011,5,19,1,0,91149.00,,,,
66,2011,5,20,1,0,105870.00,,,,
66,2011,5,21,1,0,105791.00,,,,
66,2011,5,22,1,0,105519.00,,,,
66,2011,5,23,1,0,84156.00,,,,
66,2011,6,24,1,0,98961.00,,,,
66,2011,6,25,1,0,93014.00,,,,
66,2011,6,26,1,0,84656.00,,,,
66,2011,6,27,1,0,106511.00,,,,
66,2011,7,28,1,0,112549.00,,,,
66,2011,7,29,1,0,77232.00,,,,
66,2011,7,30,1,0,86377.00,,,,
66,2011,7,31,1,0,64668.00,,,,
66,2011,8,32,1,0,81330.00,,,,
66,2011,8,33,1,0,76574.00,,,,
66,2011,8,34,1,0,96329.00,,,,
66,2011,8,35,1,0,84431.00,,,,
66,2011,8,36,1,0,90517.00,,,,
66,2011,9,37,1,0,177124.00,,,,
66,2011,9,38,1,0,104088.00,,,,
66,2011,9,39,1,0,70716.00,,,,
66,2011,9,40,1,0,95735.00,,,,
66,2011,10,41,1,0,116629.00,,,,
66,2011,10,42,1,0,217995.00,,,,
66,2011,10,43,1,1,139392.00,,,,
66,2011,10,44,1,1,91797.00,,,,
66,2011,10,45,1,1,54321.00,,,,
66,2011,11,46,1,1,170565.00,,,,
66,2011,11,47,1,1,106745.00,,,,
66,2011,11,48,1,1,113589.00,,,,
66,2011,11,49,1,1,135053.00,,,,
66,2011,12,50,1,1,121748.00,,,,
66,2011,12,51,1,1,146600.00,,,,
66,2011,12,52,1,1,116310.00,,,,
66,2011,12,53,1,1,117563.00,,,,
66,2012,1,1,1,1,47744.00,,,,
66,2012,1,2,1,1,85098.00,,,,
66,2012,1,3,1,1,69607.00,,,,
66,2012,1,4,1,1,85789.00,,,,
66,2012,1,5,1,1,75018.00,,,,
66,2012,1,6,1,1,85883.00,,,,
66,2012,2,7,1,1,54465.00,,,,
66,2012,2,8,1,1,80150.00,,,,
66,2012,2,9,1,1,76319.00,,,,
66,2012,2,10,1,1,77728.00,,,,
66,2012,3,11,1,1,64714.00,,,,
66,2012,3,12,1,1,135415.00,,,,
66,2012,3,13,1,1,89278.00,,,,
66,2012,3,14,1,1,97729.00,,,,
66,2012,4,15,1,1,51340.00,,,,
66,2012,4,16,1,1,118032.00,,,,
68,2011,4,16,1,0,64294.00,,,,
68,2011,4,17,1,0,75423.00,,,,
68,2011,4,18,1,0,132380.00,,,,
68,2011,5,19,1,0,126494.00,,,,
68,2011,5,20,1,0,137990.00,,,,
68,2011,5,21,1,0,95220.00,,,,
68,2011,5,22,1,0,107225.00,,,,
68,2011,5,23,1,0,91621.00,,,,
68,2011,6,24,1,0,118086.00,,,,
68,2011,6,25,1,0,155185.00,,,,
68,2011,6,26,1,0,138173.00,,,,
68,2011,6,27,1,0,94279.00,,,,
68,2011,7,28,1,0,79140.00,,,,
68,2011,7,29,1,0,133382.00,,,,
68,2011,7,30,1,0,59078.00,,,,
68,2011,7,31,1,0,72600.00,,,,
68,2011,8,32,1,0,86426.00,,,,
68,2011,8,33,1,0,104000.00,,,,
68,2011,8,34,1,0,71482.00,,,,
68,2011,8,35,1,0,59499.00,,,,
68,2011,8,36,1,0,68685.00,,,,
68,2011,9,37,1,0,163135.00,,,,
68,2011,9,38,1,0,85010.00,,,,
68,2011,9,39,1,0,160884.00,,,,
68,2011,9,40,1,0,109633.00,,,,
68,2011,10,41,1,0,111539.00,,,,
68,2011,10,42,1,0,147320.00,,,,
68,2011,10,43,1,1,101427.00,,,,
68,2011,10,44,1,1,69282.00,,,,
68,2011,10,45,1,1,119877.00,,,,
68,2011,11,46,1,1,118064.00,,,,
68,2011,11,47,1,1,96464.00,,,,
68,2011,11,48,1,1,145972.00,,,,
68,2011,11,49,1,1,65694.00,,,,
68,2011,12,50,1,1,155705.00,,,,
68,2011,12,51,1,1,111231.00,,,,
68,2011,12,52,1,1,181531.00,,,,
68,2011,12,53,1,1,105397.00,,,,
68,2012,1,1,1,1,51563.00,,,,
68,2012,1,2,1,1,94975.00,,,,
68,2012,1,3,1,1,38929.00,,,,
68,2012,1,4,1,1,84344.00,,,,
68,2012,1,5,1,1,42832.00,,,,
68,2012,1,6,1,1,70721.00,,,,
68,2012,2,7,1,1,57090.00,,,,
68,2012,2,8,1,1,100436.00,,,,
68,2012,2,9,1,1,46825.00,,,,
68,2012,2,10,1,1,79800.00,,,,
68,2012,3,11,1,1,100788.00,,,,
68,2012,3,12,1,1,75321.00,,,,
68,2012,3,13,1,1,98880.00,,,,
68,2012,3,14,1,1,96577.00,,,,
68,2012,4,15,1,1,53540.00,,,,
68,2012,4,16,1,1,125195.00,,,,
71,2011,4,16,0,0,84069.00,,,,
71,2011,4,17,0,0,109453.00,,,,
71,2011,4,18,0,0,61838.00,,,,
71,2011,5,19,0,0,97019.00,,,,
71,2011,5,20,0,0,78897.00,,,,
71,2011,5,21,0,0,93239.00,,,,
71,2011,5,22,0,0,99558.00,,,,
71,2011,5,23,0,0,87666.00,,,,
71,2011,6,24,0,0,86891.00,,,,
71,2011,6,25,0,0,111379.00,,,,
71,2011,6,26,0,0,112467.00,,,,
71,2011,6,27,0,0,103431.00,,,,
71,2011,7,28,0,0,66407.00,,,,
71,2011,7,29,0,0,80190.00,,,,
